purchase_id,medicine_id,shop_id,supplier_name,purchase_date,quantity,cost_price
PUR7558,MED2872,SHOP3119,HealthCorp,2025-04-15,66,132
PUR7559,MED2284,SHOP3098,ABC Suppliers,2021-07-15,44,118
PUR7560,MED2083,SHOP3133,ABC Suppliers,2021-12-26,63,208
PUR7561,MED2628,SHOP3083,LifeLine,2023-01-22,41,240
PUR7562,MED2375,SHOP3066,ABC Suppliers,2024-03-15,25,284
PUR7563,MED2635,SHOP3018,LifeLine,2021-03-19,63,230
PUR7564,MED2385,SHOP3019,MedLink,2021-01-20,25,159
PUR7565,MED2287,SHOP3051,LifeLine,2022-01-15,50,202
PUR7566,MED2216,SHOP3128,ABC Suppliers,2025-02-17,66,172
PUR7567,MED2717,SHOP3122,LifeLine,2020-08-27,27,210
PUR7568,MED2187,SHOP3109,HealthCorp,2019-09-28,24,228
PUR7569,MED2408,SHOP3025,MedLink,2021-09-19,34,252
PUR7570,MED2914,SHOP3046,HealthCorp,2023-04-04,55,159
PUR7571,MED2133,SHOP3142,LifeLine,2023-02-09,65,273
PUR7572,MED2889,SHOP3099,HealthCorp,2019-12-20,18,109
PUR7573,MED2692,SHOP3060,LifeLine,2019-01-11,76,213
PUR7574,MED2569,SHOP3066,MedLink,2022-03-27,58,112
PUR7575,MED2238,SHOP3062,LifeLine,2020-02-14,50,222
PUR7576,MED2788,SHOP3149,HealthCorp,2019-08-13,53,154
PUR7577,MED2394,SHOP3042,MedLink,2024-08-27,93,155
PUR7578,MED2608,SHOP3042,ABC Suppliers,2022-03-17,14,196
PUR7579,MED2931,SHOP3133,ABC Suppliers,2023-11-03,51,192
PUR7580,MED2398,SHOP3008,HealthCorp,2024-02-01,45,125
PUR7581,MED2028,SHOP3137,MedLink,2025-01-11,20,211
PUR7582,MED2132,SHOP3128,HealthCorp,2020-07-18,58,244
PUR7583,MED2899,SHOP3008,HealthCorp,2020-06-20,37,304
PUR7584,MED2484,SHOP3053,LifeLine,2019-06-08,31,198
PUR7585,MED2399,SHOP3017,LifeLine,2020-08-12,63,194
PUR7586,MED2584,SHOP3007,LifeLine,2023-08-22,48,149
PUR7587,MED2028,SHOP3022,HealthCorp,2025-08-29,27,228
PUR7588,MED2195,SHOP3104,MedLink,2023-04-11,59,205
PUR7589,MED2598,SHOP3069,MedLink,2021-11-08,6,123
PUR7590,MED2133,SHOP3145,HealthCorp,2024-01-28,46,215
PUR7591,MED2900,SHOP3029,MedLink,2021-10-05,60,162
PUR7592,MED2021,SHOP3078,HealthCorp,2025-08-31,57,104
PUR7593,MED2909,SHOP3046,MedLink,2020-07-02,54,216
PUR7594,MED2729,SHOP3004,MedLink,2021-08-18,71,66
PUR7595,MED2139,SHOP3140,HealthCorp,2021-04-27,36,278
PUR7596,MED2295,SHOP3030,MedLink,2024-11-15,76,237
PUR7597,MED2858,SHOP3008,MedLink,2024-10-18,50,224
PUR7598,MED2789,SHOP3097,MedLink,2023-08-23,42,256
PUR7599,MED2418,SHOP3051,MedLink,2020-01-09,56,225
PUR7600,MED2226,SHOP3124,HealthCorp,2020-08-20,51,168
PUR7601,MED2272,SHOP3034,MedLink,2020-03-27,45,205
PUR7602,MED2978,SHOP3145,HealthCorp,2022-03-01,48,215
PUR7603,MED2852,SHOP3149,ABC Suppliers,2024-01-27,74,180
PUR7604,MED2189,SHOP3038,MedLink,2021-09-05,75,165
PUR7605,MED2260,SHOP3004,LifeLine,2020-05-04,23,254
PUR7606,MED2547,SHOP3132,HealthCorp,2019-05-21,67,199
PUR7607,MED2175,SHOP3147,MedLink,2022-01-18,43,215
PUR7608,MED2569,SHOP3055,LifeLine,2024-10-19,85,89
PUR7609,MED2094,SHOP3137,LifeLine,2022-05-04,49,158
PUR7610,MED2468,SHOP3052,LifeLine,2020-06-04,29,292
PUR7611,MED2772,SHOP3028,MedLink,2021-06-05,23,190
PUR7612,MED2042,SHOP3070,MedLink,2021-04-09,62,238
PUR7613,MED2894,SHOP3063,HealthCorp,2023-06-28,12,159
PUR7614,MED2970,SHOP3103,LifeLine,2023-12-20,67,213
PUR7615,MED2271,SHOP3099,ABC Suppliers,2019-09-19,44,136
PUR7616,MED2893,SHOP3037,LifeLine,2020-08-26,44,238
PUR7617,MED2608,SHOP3138,HealthCorp,2025-02-12,60,220
PUR7618,MED2766,SHOP3039,MedLink,2021-08-27,20,100
PUR7619,MED2928,SHOP3059,HealthCorp,2020-08-02,51,197
PUR7620,MED2852,SHOP3077,ABC Suppliers,2024-05-22,72,191
PUR7621,MED2562,SHOP3115,ABC Suppliers,2023-07-09,66,216
PUR7622,MED2618,SHOP3034,ABC Suppliers,2020-11-20,34,138
PUR7623,MED2687,SHOP3037,MedLink,2023-10-15,13,259
PUR7624,MED2528,SHOP3038,HealthCorp,2025-04-27,64,136
PUR7625,MED2085,SHOP3013,LifeLine,2022-09-12,44,222
PUR7626,MED2688,SHOP3082,MedLink,2019-12-27,27,221
PUR7627,MED2580,SHOP3015,HealthCorp,2023-03-13,66,173
PUR7628,MED2138,SHOP3043,ABC Suppliers,2023-12-09,76,246
PUR7629,MED2792,SHOP3081,ABC Suppliers,2023-05-16,31,156
PUR7630,MED2103,SHOP3120,ABC Suppliers,2024-04-20,57,191
PUR7631,MED2570,SHOP3067,MedLink,2019-02-28,32,267
PUR7632,MED2334,SHOP3070,ABC Suppliers,2022-11-28,75,238
PUR7633,MED2135,SHOP3071,HealthCorp,2020-05-16,51,255
PUR7634,MED2233,SHOP3093,MedLink,2025-05-20,44,250
PUR7635,MED2729,SHOP3008,HealthCorp,2022-10-30,33,258
PUR7636,MED2860,SHOP3006,MedLink,2024-08-11,30,185
PUR7637,MED2881,SHOP3116,MedLink,2023-09-22,40,192
PUR7638,MED2949,SHOP3039,MedLink,2024-01-22,61,111
PUR7639,MED2744,SHOP3109,ABC Suppliers,2024-07-29,42,286
PUR7640,MED2960,SHOP3137,ABC Suppliers,2024-08-19,31,179
PUR7641,MED2721,SHOP3104,ABC Suppliers,2022-06-15,37,246
PUR7642,MED2233,SHOP3119,HealthCorp,2024-06-13,35,242
PUR7643,MED2351,SHOP3002,HealthCorp,2019-03-20,51,185
PUR7644,MED2181,SHOP3101,ABC Suppliers,2024-05-23,23,173
PUR7645,MED2900,SHOP3137,MedLink,2021-04-27,93,216
PUR7646,MED2954,SHOP3050,MedLink,2019-05-13,14,114
PUR7647,MED2275,SHOP3144,LifeLine,2023-04-30,27,152
PUR7648,MED2223,SHOP3132,LifeLine,2020-08-17,56,148
PUR7649,MED2196,SHOP3141,HealthCorp,2019-07-12,65,284
PUR7650,MED2871,SHOP3102,HealthCorp,2024-08-11,81,177
PUR7651,MED2941,SHOP3031,LifeLine,2021-03-06,51,187
PUR7652,MED2340,SHOP3119,ABC Suppliers,2020-02-27,30,289
PUR7653,MED2511,SHOP3124,MedLink,2021-12-10,24,243
PUR7654,MED2405,SHOP3040,ABC Suppliers,2022-01-31,24,221
PUR7655,MED2035,SHOP3033,LifeLine,2020-09-23,80,204
PUR7656,MED2942,SHOP3143,ABC Suppliers,2024-11-30,13,121
PUR7657,MED2326,SHOP3149,HealthCorp,2020-08-28,41,213
PUR7658,MED2106,SHOP3002,HealthCorp,2021-05-10,37,288
PUR7659,MED2069,SHOP3139,ABC Suppliers,2022-08-21,72,143
PUR7660,MED2670,SHOP3039,ABC Suppliers,2022-11-26,49,257
PUR7661,MED2397,SHOP3014,MedLink,2024-05-07,69,134
PUR7662,MED2086,SHOP3101,MedLink,2019-07-15,46,146
PUR7663,MED2628,SHOP3099,HealthCorp,2019-01-11,78,232
PUR7664,MED2068,SHOP3013,HealthCorp,2025-03-14,45,227
PUR7665,MED2318,SHOP3016,LifeLine,2020-07-23,47,137
PUR7666,MED2863,SHOP3127,ABC Suppliers,2020-01-28,30,230
PUR7667,MED2128,SHOP3078,HealthCorp,2023-02-13,71,205
PUR7668,MED2864,SHOP3145,LifeLine,2022-10-13,49,267
PUR7669,MED2860,SHOP3015,MedLink,2021-12-28,73,227
PUR7670,MED2493,SHOP3029,MedLink,2021-07-01,48,81
PUR7671,MED2630,SHOP3080,HealthCorp,2021-04-09,13,212
PUR7672,MED2688,SHOP3114,ABC Suppliers,2025-04-28,39,43
PUR7673,MED2512,SHOP3037,MedLink,2024-06-23,55,182
PUR7674,MED2959,SHOP3106,MedLink,2024-06-17,53,220
PUR7675,MED2679,SHOP3104,LifeLine,2024-03-10,51,134
PUR7676,MED2276,SHOP3015,LifeLine,2021-04-25,40,103
PUR7677,MED2962,SHOP3075,MedLink,2019-09-22,39,260
PUR7678,MED2181,SHOP3043,ABC Suppliers,2023-09-11,68,225
PUR7679,MED2242,SHOP3136,ABC Suppliers,2019-11-15,66,221
PUR7680,MED2403,SHOP3088,MedLink,2020-03-22,51,203
PUR7681,MED2748,SHOP3096,LifeLine,2022-07-15,76,193
PUR7682,MED2754,SHOP3102,HealthCorp,2021-09-11,53,143
PUR7683,MED2932,SHOP3084,ABC Suppliers,2025-01-01,59,196
PUR7684,MED2228,SHOP3098,MedLink,2025-02-26,61,152
PUR7685,MED2977,SHOP3044,MedLink,2024-03-21,47,217
PUR7686,MED2715,SHOP3075,LifeLine,2024-08-23,41,227
PUR7687,MED2370,SHOP3123,MedLink,2021-12-19,54,187
PUR7688,MED2487,SHOP3110,MedLink,2021-04-05,52,215
PUR7689,MED2256,SHOP3008,LifeLine,2022-03-21,23,259
PUR7690,MED2792,SHOP3110,MedLink,2020-07-04,13,207
PUR7691,MED2796,SHOP3102,LifeLine,2019-12-17,72,260
PUR7692,MED2084,SHOP3023,MedLink,2023-07-25,99,269
PUR7693,MED2442,SHOP3055,MedLink,2019-11-26,-1,164
PUR7694,MED2416,SHOP3085,MedLink,2020-09-10,39,199
PUR7695,MED2683,SHOP3116,LifeLine,2019-07-10,62,224
PUR7696,MED2239,SHOP3095,ABC Suppliers,2023-06-01,27,245
PUR7697,MED2413,SHOP3052,HealthCorp,2023-03-14,48,290
PUR7698,MED2888,SHOP3078,MedLink,2020-04-10,44,217
PUR7699,MED2087,SHOP3136,LifeLine,2021-08-26,49,247
PUR7700,MED2804,SHOP3060,MedLink,2022-10-12,95,204
PUR7701,MED2955,SHOP3007,MedLink,2019-01-04,65,255
PUR7702,MED2700,SHOP3121,LifeLine,2023-06-07,50,211
PUR7703,MED2282,SHOP3089,ABC Suppliers,2023-01-18,26,145
PUR7704,MED2820,SHOP3062,MedLink,2020-02-23,42,170
PUR7705,MED2687,SHOP3018,MedLink,2019-09-15,39,270
PUR7706,MED2744,SHOP3133,ABC Suppliers,2024-11-17,52,243
PUR7707,MED2316,SHOP3078,HealthCorp,2024-01-10,43,160
PUR7708,MED2354,SHOP3029,ABC Suppliers,2025-03-23,65,199
PUR7709,MED2153,SHOP3131,LifeLine,2020-11-09,32,284
PUR7710,MED2224,SHOP3128,ABC Suppliers,2023-03-27,68,150
PUR7711,MED2551,SHOP3064,ABC Suppliers,2021-08-25,41,274
PUR7712,MED2896,SHOP3066,ABC Suppliers,2020-08-27,53,194
PUR7713,MED2623,SHOP3122,LifeLine,2022-09-13,43,207
PUR7714,MED2955,SHOP3072,MedLink,2024-05-19,57,237
PUR7715,MED2239,SHOP3024,HealthCorp,2020-10-29,57,234
PUR7716,MED2994,SHOP3083,MedLink,2023-03-27,18,226
PUR7717,MED2783,SHOP3049,ABC Suppliers,2024-07-06,42,251
PUR7718,MED2644,SHOP3027,HealthCorp,2021-07-27,33,231
PUR7719,MED2849,SHOP3128,ABC Suppliers,2020-01-08,44,296
PUR7720,MED2148,SHOP3136,MedLink,2024-05-20,51,229
PUR7721,MED2552,SHOP3041,ABC Suppliers,2025-06-05,36,219
PUR7722,MED2681,SHOP3021,LifeLine,2022-08-25,24,205
PUR7723,MED2569,SHOP3145,LifeLine,2025-04-25,48,239
PUR7724,MED2157,SHOP3018,ABC Suppliers,2023-09-04,40,261
PUR7725,MED2218,SHOP3075,LifeLine,2022-06-13,37,215
PUR7726,MED2696,SHOP3129,LifeLine,2021-01-14,69,194
PUR7727,MED2141,SHOP3145,MedLink,2022-03-15,79,190
PUR7728,MED2874,SHOP3072,HealthCorp,2020-01-15,36,195
PUR7729,MED2282,SHOP3126,ABC Suppliers,2019-11-24,34,250
PUR7730,MED2930,SHOP3059,LifeLine,2022-01-07,46,281
PUR7731,MED2250,SHOP3014,MedLink,2019-09-12,51,219
PUR7732,MED2886,SHOP3027,MedLink,2019-03-28,66,153
PUR7733,MED2931,SHOP3070,LifeLine,2024-02-23,17,219
PUR7734,MED2317,SHOP3020,HealthCorp,2019-10-14,19,164
PUR7735,MED2591,SHOP3075,ABC Suppliers,2025-01-29,67,124
PUR7736,MED2916,SHOP3037,ABC Suppliers,2020-09-25,48,273
PUR7737,MED2991,SHOP3127,HealthCorp,2019-06-11,43,234
PUR7738,MED2059,SHOP3056,LifeLine,2025-06-01,30,211
PUR7739,MED2334,SHOP3098,LifeLine,2023-11-27,45,195
PUR7740,MED2456,SHOP3113,MedLink,2020-06-15,28,181
PUR7741,MED2792,SHOP3133,MedLink,2025-01-30,68,256
PUR7742,MED2147,SHOP3054,ABC Suppliers,2024-03-30,33,256
PUR7743,MED2857,SHOP3017,ABC Suppliers,2022-01-02,64,164
PUR7744,MED2919,SHOP3029,MedLink,2023-04-21,42,206
PUR7745,MED2745,SHOP3120,ABC Suppliers,2024-12-21,26,190
PUR7746,MED2508,SHOP3136,LifeLine,2020-07-11,59,224
PUR7747,MED2715,SHOP3113,HealthCorp,2024-08-14,58,192
PUR7748,MED2413,SHOP3098,HealthCorp,2021-06-17,41,291
PUR7749,MED2406,SHOP3001,LifeLine,2021-06-30,47,159
PUR7750,MED2720,SHOP3132,LifeLine,2022-12-30,65,140
PUR7751,MED2035,SHOP3053,LifeLine,2020-02-11,27,132
PUR7752,MED2809,SHOP3115,MedLink,2021-10-10,22,261
PUR7753,MED2565,SHOP3125,MedLink,2019-03-09,61,221
PUR7754,MED2249,SHOP3008,MedLink,2023-03-04,32,199
PUR7755,MED2096,SHOP3017,LifeLine,2020-09-24,47,126
PUR7756,MED2843,SHOP3093,LifeLine,2023-12-28,39,245
PUR7757,MED2709,SHOP3052,HealthCorp,2023-01-04,70,128
PUR7758,MED2289,SHOP3104,LifeLine,2023-03-05,51,182
PUR7759,MED2384,SHOP3119,LifeLine,2023-12-27,54,162
PUR7760,MED2469,SHOP3127,ABC Suppliers,2023-11-03,28,171
PUR7761,MED2407,SHOP3101,ABC Suppliers,2019-03-05,14,142
PUR7762,MED2771,SHOP3105,ABC Suppliers,2020-06-06,53,255
PUR7763,MED2647,SHOP3127,LifeLine,2020-08-31,95,156
PUR7764,MED2010,SHOP3039,MedLink,2023-09-27,0,146
PUR7765,MED2635,SHOP3124,HealthCorp,2020-02-21,61,199
PUR7766,MED2786,SHOP3054,ABC Suppliers,2025-01-09,47,176
PUR7767,MED2571,SHOP3071,ABC Suppliers,2021-11-18,27,203
PUR7768,MED2247,SHOP3120,ABC Suppliers,2025-01-19,55,183
PUR7769,MED2068,SHOP3022,HealthCorp,2022-05-19,32,214
PUR7770,MED2697,SHOP3079,MedLink,2020-10-29,87,256
PUR7771,MED2907,SHOP3074,LifeLine,2024-01-30,32,219
PUR7772,MED2124,SHOP3062,HealthCorp,2023-09-20,75,197
PUR7773,MED2388,SHOP3088,ABC Suppliers,2021-06-22,24,137
PUR7774,MED2752,SHOP3082,MedLink,2021-06-26,91,198
PUR7775,MED2248,SHOP3125,HealthCorp,2025-04-13,83,241
PUR7776,MED2679,SHOP3060,LifeLine,2025-05-17,28,160
PUR7777,MED2350,SHOP3047,MedLink,2025-07-30,49,202
PUR7778,MED2420,SHOP3111,MedLink,2020-12-19,50,235
PUR7779,MED2686,SHOP3137,HealthCorp,2021-04-21,81,251
PUR7780,MED2038,SHOP3118,ABC Suppliers,2021-06-06,57,181
PUR7781,MED2804,SHOP3125,ABC Suppliers,2021-01-01,57,226
PUR7782,MED2138,SHOP3047,MedLink,2023-12-03,67,192
PUR7783,MED2952,SHOP3138,LifeLine,2021-10-01,29,110
PUR7784,MED2121,SHOP3068,ABC Suppliers,2019-12-19,58,166
PUR7785,MED2025,SHOP3027,LifeLine,2021-01-17,25,240
PUR7786,MED2315,SHOP3131,ABC Suppliers,2020-04-14,56,187
PUR7787,MED2149,SHOP3097,HealthCorp,2020-08-25,56,178
PUR7788,MED2602,SHOP3065,ABC Suppliers,2024-02-21,56,190
PUR7789,MED2905,SHOP3051,MedLink,2021-01-31,57,177
PUR7790,MED2881,SHOP3048,HealthCorp,2024-12-02,102,118
PUR7791,MED2877,SHOP3002,HealthCorp,2022-01-16,38,155
PUR7792,MED2536,SHOP3146,ABC Suppliers,2024-08-20,82,216
PUR7793,MED2652,SHOP3087,MedLink,2024-01-16,53,253
PUR7794,MED2121,SHOP3020,LifeLine,2025-03-10,63,277
PUR7795,MED2542,SHOP3108,LifeLine,2020-09-08,80,245
PUR7796,MED2460,SHOP3064,ABC Suppliers,2025-04-08,43,334
PUR7797,MED2427,SHOP3077,LifeLine,2023-08-26,57,189
PUR7798,MED2800,SHOP3137,MedLink,2019-01-20,67,263
PUR7799,MED2896,SHOP3114,HealthCorp,2024-03-30,71,159
PUR7800,MED2540,SHOP3031,ABC Suppliers,2021-12-27,48,247
PUR7801,MED2026,SHOP3078,LifeLine,2024-03-09,19,124
PUR7802,MED2290,SHOP3118,MedLink,2024-10-17,94,259
PUR7803,MED2374,SHOP3046,MedLink,2019-10-28,4,219
PUR7804,MED2987,SHOP3024,ABC Suppliers,2025-05-18,67,175
PUR7805,MED2548,SHOP3135,ABC Suppliers,2020-04-03,58,194
PUR7806,MED2872,SHOP3125,LifeLine,2024-04-17,30,168
PUR7807,MED2253,SHOP3145,MedLink,2024-06-21,38,139
PUR7808,MED2256,SHOP3118,MedLink,2024-07-26,54,218
PUR7809,MED2248,SHOP3141,MedLink,2020-07-13,42,151
PUR7810,MED2305,SHOP3013,LifeLine,2020-12-30,53,262
PUR7811,MED2417,SHOP3140,ABC Suppliers,2025-03-30,86,294
PUR7812,MED2585,SHOP3123,HealthCorp,2020-01-22,49,220
PUR7813,MED2008,SHOP3117,LifeLine,2020-09-02,68,154
PUR7814,MED2215,SHOP3075,ABC Suppliers,2020-02-11,60,272
PUR7815,MED2969,SHOP3098,HealthCorp,2019-09-24,77,165
PUR7816,MED2505,SHOP3130,MedLink,2021-05-02,9,110
PUR7817,MED2190,SHOP3042,HealthCorp,2025-05-18,52,115
PUR7818,MED2334,SHOP3132,LifeLine,2022-04-12,70,231
PUR7819,MED2115,SHOP3032,ABC Suppliers,2023-04-24,66,187
PUR7820,MED2496,SHOP3085,ABC Suppliers,2021-04-06,20,287
PUR7821,MED2024,SHOP3110,MedLink,2021-03-19,27,285
PUR7822,MED2146,SHOP3147,HealthCorp,2020-01-11,33,194
PUR7823,MED2858,SHOP3136,MedLink,2024-09-12,43,268
PUR7824,MED2373,SHOP3040,LifeLine,2025-02-25,63,193
PUR7825,MED2719,SHOP3136,ABC Suppliers,2019-02-21,58,175
PUR7826,MED2622,SHOP3023,ABC Suppliers,2020-05-22,52,224
PUR7827,MED2119,SHOP3065,LifeLine,2022-01-22,30,167
PUR7828,MED2608,SHOP3086,HealthCorp,2024-01-30,62,193
PUR7829,MED2364,SHOP3066,LifeLine,2019-07-14,68,242
PUR7830,MED2785,SHOP3110,LifeLine,2024-12-17,53,198
PUR7831,MED2177,SHOP3092,LifeLine,2019-10-31,69,165
PUR7832,MED2537,SHOP3068,LifeLine,2020-12-01,38,194
PUR7833,MED2342,SHOP3009,MedLink,2022-09-21,58,230
PUR7834,MED2578,SHOP3017,LifeLine,2023-10-29,40,169
PUR7835,MED2697,SHOP3026,ABC Suppliers,2021-05-06,29,235
PUR7836,MED2708,SHOP3026,HealthCorp,2024-01-04,59,225
PUR7837,MED2882,SHOP3050,HealthCorp,2020-05-29,25,249
PUR7838,MED2186,SHOP3105,ABC Suppliers,2022-01-23,25,162
PUR7839,MED2784,SHOP3114,HealthCorp,2019-06-07,53,211
PUR7840,MED2330,SHOP3004,ABC Suppliers,2019-08-17,33,191
PUR7841,MED2058,SHOP3096,ABC Suppliers,2024-11-28,69,159
PUR7842,MED2766,SHOP3070,MedLink,2020-03-28,48,225
PUR7843,MED2078,SHOP3131,ABC Suppliers,2024-10-03,49,270
PUR7844,MED2500,SHOP3010,HealthCorp,2025-06-28,44,237
PUR7845,MED2822,SHOP3039,LifeLine,2022-07-12,38,327
PUR7846,MED2947,SHOP3080,HealthCorp,2023-09-18,62,177
PUR7847,MED2208,SHOP3117,HealthCorp,2024-10-07,56,185
PUR7848,MED2193,SHOP3018,LifeLine,2023-12-13,38,226
PUR7849,MED2733,SHOP3104,MedLink,2020-10-16,74,176
PUR7850,MED2851,SHOP3017,HealthCorp,2021-12-25,38,300
PUR7851,MED2685,SHOP3068,ABC Suppliers,2020-03-30,24,175
PUR7852,MED2420,SHOP3125,HealthCorp,2019-12-22,25,181
PUR7853,MED2173,SHOP3146,LifeLine,2020-08-01,38,107
PUR7854,MED2984,SHOP3039,HealthCorp,2019-11-12,50,202
PUR7855,MED2633,SHOP3027,ABC Suppliers,2021-11-09,73,184
PUR7856,MED2314,SHOP3025,ABC Suppliers,2023-08-17,76,314
PUR7857,MED2414,SHOP3095,LifeLine,2023-06-06,57,153
PUR7858,MED2858,SHOP3050,LifeLine,2023-02-26,54,145
PUR7859,MED2547,SHOP3125,MedLink,2019-02-06,27,274
PUR7860,MED2928,SHOP3120,MedLink,2019-01-13,59,147
PUR7861,MED2506,SHOP3142,HealthCorp,2023-01-27,40,186
PUR7862,MED2792,SHOP3149,LifeLine,2021-08-22,51,239
PUR7863,MED2179,SHOP3066,ABC Suppliers,2025-06-30,65,222
PUR7864,MED2635,SHOP3028,MedLink,2020-04-27,43,119
PUR7865,MED2399,SHOP3007,LifeLine,2023-06-05,49,249
PUR7866,MED2724,SHOP3139,LifeLine,2022-03-01,30,204
PUR7867,MED2926,SHOP3101,ABC Suppliers,2025-01-13,43,181
PUR7868,MED2848,SHOP3046,MedLink,2023-05-26,23,197
PUR7869,MED2936,SHOP3139,MedLink,2021-12-25,61,162
PUR7870,MED2032,SHOP3082,LifeLine,2021-02-22,69,194
PUR7871,MED2123,SHOP3034,LifeLine,2021-11-13,56,202
PUR7872,MED2930,SHOP3083,LifeLine,2019-04-17,55,218
PUR7873,MED2409,SHOP3116,ABC Suppliers,2022-02-26,46,206
PUR7874,MED2160,SHOP3084,LifeLine,2023-06-16,47,134
PUR7875,MED2167,SHOP3071,HealthCorp,2021-05-04,42,162
PUR7876,MED2645,SHOP3064,LifeLine,2019-11-25,52,298
PUR7877,MED2593,SHOP3090,ABC Suppliers,2022-09-01,44,105
PUR7878,MED2017,SHOP3065,MedLink,2020-07-26,55,123
PUR7879,MED2966,SHOP3079,HealthCorp,2019-09-27,18,125
PUR7880,MED2785,SHOP3034,LifeLine,2020-08-03,54,227
PUR7881,MED2551,SHOP3138,ABC Suppliers,2020-07-05,72,164
PUR7882,MED2844,SHOP3068,HealthCorp,2023-03-03,67,216
PUR7883,MED2317,SHOP3045,MedLink,2019-02-09,78,189
PUR7884,MED2895,SHOP3106,LifeLine,2020-07-31,24,155
PUR7885,MED2027,SHOP3069,HealthCorp,2020-12-07,47,224
PUR7886,MED2058,SHOP3051,LifeLine,2025-04-07,66,209
PUR7887,MED2294,SHOP3119,ABC Suppliers,2024-05-14,49,239
PUR7888,MED2284,SHOP3039,LifeLine,2020-01-03,7,132
PUR7889,MED2512,SHOP3134,HealthCorp,2020-07-12,55,238
PUR7890,MED2723,SHOP3019,LifeLine,2024-05-05,52,240
PUR7891,MED2144,SHOP3064,HealthCorp,2021-05-01,71,143
PUR7892,MED2816,SHOP3065,LifeLine,2020-07-16,59,184
PUR7893,MED2046,SHOP3009,ABC Suppliers,2019-10-15,37,189
PUR7894,MED2591,SHOP3127,LifeLine,2024-11-16,50,164
PUR7895,MED2301,SHOP3029,LifeLine,2021-04-18,53,319
PUR7896,MED2732,SHOP3117,MedLink,2020-11-01,81,154
PUR7897,MED2365,SHOP3021,LifeLine,2020-05-21,69,186
PUR7898,MED2761,SHOP3094,MedLink,2021-11-16,36,135
PUR7899,MED2410,SHOP3112,LifeLine,2021-01-08,49,171
PUR7900,MED2889,SHOP3118,MedLink,2025-04-16,80,94
PUR7901,MED2163,SHOP3109,LifeLine,2019-05-31,67,136
PUR7902,MED2015,SHOP3011,ABC Suppliers,2021-11-22,51,257
PUR7903,MED2581,SHOP3117,HealthCorp,2025-06-09,38,203
PUR7904,MED2238,SHOP3122,LifeLine,2023-02-27,65,202
PUR7905,MED2463,SHOP3090,ABC Suppliers,2022-04-10,48,104
PUR7906,MED2673,SHOP3007,ABC Suppliers,2022-12-31,94,234
PUR7907,MED2740,SHOP3022,LifeLine,2020-06-28,50,269
PUR7908,MED2674,SHOP3058,HealthCorp,2025-08-18,34,125
PUR7909,MED2197,SHOP3129,LifeLine,2024-03-03,35,209
PUR7910,MED2504,SHOP3093,HealthCorp,2023-12-08,39,279
PUR7911,MED2310,SHOP3129,LifeLine,2022-06-08,88,226
PUR7912,MED2758,SHOP3076,LifeLine,2019-05-04,46,193
PUR7913,MED2829,SHOP3062,LifeLine,2025-03-11,23,242
PUR7914,MED2794,SHOP3084,MedLink,2022-03-02,38,107
PUR7915,MED2380,SHOP3115,MedLink,2023-02-17,62,213
PUR7916,MED2794,SHOP3070,HealthCorp,2021-02-06,42,184
PUR7917,MED2437,SHOP3043,LifeLine,2019-04-09,59,228
PUR7918,MED2264,SHOP3063,LifeLine,2020-02-21,44,188
PUR7919,MED2994,SHOP3077,MedLink,2020-01-28,30,211
PUR7920,MED2800,SHOP3101,LifeLine,2022-08-18,29,196
PUR7921,MED2477,SHOP3132,ABC Suppliers,2020-01-23,54,184
PUR7922,MED2589,SHOP3123,MedLink,2020-03-19,69,168
PUR7923,MED2313,SHOP3112,MedLink,2023-08-31,45,120
PUR7924,MED2764,SHOP3132,ABC Suppliers,2020-10-26,16,211
PUR7925,MED2159,SHOP3010,MedLink,2020-09-20,31,191
PUR7926,MED2421,SHOP3112,ABC Suppliers,2020-05-15,43,183
PUR7927,MED2376,SHOP3011,MedLink,2024-05-14,56,102
PUR7928,MED2817,SHOP3063,ABC Suppliers,2021-02-14,41,238
PUR7929,MED2443,SHOP3129,MedLink,2020-08-19,60,195
PUR7930,MED2573,SHOP3118,HealthCorp,2023-11-17,22,151
PUR7931,MED2200,SHOP3090,ABC Suppliers,2019-02-23,49,196
PUR7932,MED2518,SHOP3123,LifeLine,2024-02-23,55,252
PUR7933,MED2321,SHOP3073,ABC Suppliers,2020-02-07,60,140
PUR7934,MED2930,SHOP3045,MedLink,2023-09-22,40,232
PUR7935,MED2339,SHOP3115,HealthCorp,2020-11-12,73,257
PUR7936,MED2245,SHOP3124,ABC Suppliers,2024-12-13,90,186
PUR7937,MED2864,SHOP3015,ABC Suppliers,2023-01-11,33,145
PUR7938,MED2843,SHOP3062,LifeLine,2021-09-03,56,140
PUR7939,MED2356,SHOP3001,LifeLine,2019-12-19,47,191
PUR7940,MED2151,SHOP3106,HealthCorp,2019-11-07,27,197
PUR7941,MED2912,SHOP3086,LifeLine,2021-01-22,72,209
PUR7942,MED2203,SHOP3109,MedLink,2019-05-09,64,235
PUR7943,MED2017,SHOP3049,ABC Suppliers,2021-11-17,56,260
PUR7944,MED2413,SHOP3078,LifeLine,2025-02-14,41,185
PUR7945,MED2566,SHOP3028,ABC Suppliers,2024-01-13,49,151
PUR7946,MED2978,SHOP3027,ABC Suppliers,2019-06-30,26,270
PUR7947,MED2820,SHOP3040,LifeLine,2024-10-17,60,244
PUR7948,MED2207,SHOP3049,MedLink,2020-01-19,14,198
