stock_id,shop_id,medicine_id,available_units,last_updated
STK7537,SHOP3147,MED2444,44,2019-03-11
STK7538,SHOP3051,MED2808,36,2020-08-27
STK7539,SHOP3003,MED2782,42,2025-07-24
STK7540,SHOP3060,MED2952,33,2020-05-19
STK7541,SHOP3129,MED2546,29,2020-10-02
STK7542,SHOP3074,MED2201,8,2024-03-20
STK7543,SHOP3115,MED2732,19,2022-07-07
STK7544,SHOP3100,MED2721,37,2022-08-11
STK7545,SHOP3026,MED2632,44,2023-01-08
STK7546,SHOP3038,MED2180,17,2019-05-13
STK7547,SHOP3008,MED2496,49,2025-05-30
STK7548,SHOP3073,MED2825,41,2025-01-19
STK7549,SHOP3130,MED2529,41,2019-12-01
STK7550,SHOP3024,MED2128,17,2021-06-16
STK7551,SHOP3050,MED2280,46,2021-06-07
STK7552,SHOP3097,MED2735,9,2021-07-16
STK7553,SHOP3074,MED2219,31,2021-03-09
STK7554,SHOP3023,MED2535,,2023-03-01
STK7555,SHOP3015,MED2907,37,2023-05-18
STK7556,SHOP3005,MED2363,33,2021-05-22
STK7557,SHOP3030,MED2455,,2024-12-05
STK7558,SHOP3126,MED2530,24,2019-09-20
STK7559,SHOP3106,MED2573,19,2021-10-20
STK7560,SHOP3005,MED2815,3,2021-06-15
STK7561,SHOP3091,MED2969,70,2023-03-30
STK7562,SHOP3058,MED2539,27,2022-11-26
STK7563,SHOP3104,MED2591,18,2024-04-07
STK7564,SHOP3032,MED2577,24,2025-03-02
STK7565,SHOP3020,MED2242,8,2025-03-01
STK7566,SHOP3148,MED2239,25,2020-12-08
STK7567,SHOP3007,MED2717,13,2021-06-09
STK7568,SHOP3028,MED2952,50,2022-06-03
STK7569,SHOP3006,MED2106,8,2022-02-16
STK7570,SHOP3147,MED2421,49,2024-07-02
STK7571,SHOP3073,MED2192,32,2020-06-10
STK7572,SHOP3097,MED2020,41,2022-03-12
STK7573,SHOP3079,MED2314,38,2021-08-21
STK7574,SHOP3128,MED2699,11,2024-04-28
STK7575,SHOP3019,MED2367,12,2020-10-13
STK7576,SHOP3130,MED2419,16,2024-03-03
STK7577,SHOP3030,MED2898,23,2025-02-21
STK7578,SHOP3109,MED2360,21,2024-10-28
STK7579,SHOP3046,MED2687,36,2023-11-20
STK7580,SHOP3031,MED2988,23,2022-10-21
STK7581,SHOP3024,MED2737,62,2023-02-12
STK7582,SHOP3075,MED2155,39,2024-11-05
STK7583,SHOP3139,MED2798,17,2022-03-09
STK7584,SHOP3106,MED2680,10,2023-12-29
STK7585,SHOP3038,MED2337,13,2025-08-17
STK7586,SHOP3107,MED2930,31,2020-09-01
STK7587,SHOP3090,MED2853,69,2023-05-24
STK7588,SHOP3017,MED2917,40,2019-04-03
STK7589,SHOP3146,MED2201,20,2019-07-02
STK7590,SHOP3140,MED2079,13,2025-06-18
STK7591,SHOP3010,MED2530,47,2020-04-03
STK7592,SHOP3124,MED2604,24,2025-06-15
STK7593,SHOP3056,MED2751,,2023-11-22
STK7594,SHOP3085,MED2494,25,2023-03-26
STK7595,SHOP3110,MED2406,24,2022-03-14
STK7596,SHOP3074,MED2353,2,2022-05-14
STK7597,SHOP3065,MED2415,11,2023-11-23
STK7598,SHOP3116,MED2226,11,2019-10-02
STK7599,SHOP3065,MED2098,44,2023-03-04
STK7600,SHOP3072,MED2011,14,2019-02-22
STK7601,SHOP3122,MED2417,14,2025-01-20
STK7602,SHOP3027,MED2073,11,2020-08-22
STK7603,SHOP3081,MED2500,21,2019-11-07
STK7604,SHOP3105,MED2735,19,2020-01-10
STK7605,SHOP3093,MED2873,23,2023-10-13
STK7606,SHOP3019,MED2517,50,2024-12-06
STK7607,SHOP3135,MED2740,47,2024-09-17
STK7608,SHOP3020,MED2858,35,2024-02-10
STK7609,SHOP3133,MED2242,35,2023-03-19
STK7610,SHOP3000,MED2458,41,2021-03-09
STK7611,SHOP3012,MED2174,38,2023-12-31
STK7612,SHOP3121,MED2140,24,2022-07-04
STK7613,SHOP3141,MED2303,50,2022-08-25
STK7614,SHOP3059,MED2909,11,2023-12-26
STK7615,SHOP3100,MED2673,25,2024-10-21
STK7616,SHOP3093,MED2019,37,2024-04-08
STK7617,SHOP3006,MED2009,58,2023-12-21
STK7618,SHOP3071,MED2653,22,2019-11-07
STK7619,SHOP3142,MED2709,8,2022-05-15
STK7620,SHOP3087,MED2649,44,2020-12-01
STK7621,SHOP3022,MED2518,13,2021-02-21
STK7622,SHOP3023,MED2975,29,2019-05-17
STK7623,SHOP3102,MED2772,38,2022-03-05
STK7624,SHOP3035,MED2211,18,2024-06-28
STK7625,SHOP3043,MED2422,28,2023-09-09
STK7626,SHOP3121,MED2605,44,2022-08-06
STK7627,SHOP3053,MED2417,47,2023-11-06
STK7628,SHOP3042,MED2674,13,2020-11-29
STK7629,SHOP3075,MED2586,26,2025-03-29
STK7630,SHOP3005,MED2315,35,2020-09-15
STK7631,SHOP3082,MED2246,36,2022-04-30
STK7632,SHOP3021,MED2976,22,2022-11-20
STK7633,SHOP3042,MED2859,46,2023-07-17
STK7634,SHOP3046,MED2507,36,2022-12-20
STK7635,SHOP3093,MED2063,15,2020-07-24
STK7636,SHOP3051,MED2473,44,2019-08-19
STK7637,SHOP3086,MED2163,,2019-05-01
STK7638,SHOP3041,MED2086,54,2019-11-02
STK7639,SHOP3101,MED2588,4,2022-04-12
STK7640,SHOP3076,MED2344,12,2025-05-22
STK7641,SHOP3069,MED2011,28,2023-03-05
STK7642,SHOP3006,MED2008,32,2022-03-01
STK7643,SHOP3079,MED2506,18,2023-08-01
STK7644,SHOP3012,MED2690,11,2024-01-02
STK7645,SHOP3047,MED2026,14,2021-06-02
STK7646,SHOP3028,MED2080,30,2019-02-15
STK7647,SHOP3090,MED2618,62,2024-06-07
STK7648,SHOP3086,MED2907,34,2024-05-23
STK7649,SHOP3029,MED2592,41,2024-05-25
STK7650,SHOP3091,MED2485,79,2022-12-17
STK7651,SHOP3067,MED2645,38,2022-10-15
STK7652,SHOP3007,MED2380,35,2023-04-26
STK7653,SHOP3146,MED2006,21,2020-09-28
STK7654,SHOP3063,MED2754,22,2021-04-17
STK7655,SHOP3051,MED2597,41,2023-03-11
STK7656,SHOP3080,MED2031,41,2023-12-14
STK7657,SHOP3139,MED2555,26,2024-04-02
STK7658,SHOP3086,MED2212,17,2024-07-06
STK7659,SHOP3145,MED2010,,2024-01-13
STK7660,SHOP3126,MED2369,26,2022-04-15
STK7661,SHOP3018,MED2441,42,2020-06-16
STK7662,SHOP3121,MED2894,10,2019-04-12
STK7663,SHOP3021,MED2807,41,2021-04-16
STK7664,SHOP3120,MED2245,18,2025-07-03
STK7665,SHOP3043,MED2327,16,2022-11-06
STK7666,SHOP3054,MED2027,20,2020-04-02
STK7667,SHOP3121,MED2248,16,2020-07-15
STK7668,SHOP3078,MED2594,27,2023-07-05
STK7669,SHOP3027,MED2407,16,2019-05-05
STK7670,SHOP3088,MED2580,45,2021-11-28
STK7671,SHOP3118,MED2465,38,2020-11-06
STK7672,SHOP3063,MED2984,56,2025-04-11
STK7673,SHOP3148,MED2179,24,2019-12-19
STK7674,SHOP3147,MED2664,46,2023-06-27
STK7675,SHOP3147,MED2292,35,2019-06-07
STK7676,SHOP3116,MED2082,,2025-04-08
STK7677,SHOP3024,MED2774,46,2019-12-25
STK7678,SHOP3085,MED2648,52,2022-03-11
STK7679,SHOP3098,MED2313,25,2023-05-21
STK7680,SHOP3127,MED2293,20,2019-01-23
STK7681,SHOP3098,MED2653,29,2021-05-13
STK7682,SHOP3004,MED2741,22,2025-03-14
STK7683,SHOP3112,MED2920,35,2023-01-22
STK7684,SHOP3135,MED2370,,2024-07-20
STK7685,SHOP3025,MED2611,19,2019-07-01
STK7686,SHOP3143,MED2817,25,2024-09-26
STK7687,SHOP3081,MED2510,,2023-04-30
STK7688,SHOP3120,MED2546,3,2019-10-20
STK7689,SHOP3040,MED2973,6,2021-03-17
STK7690,SHOP3103,MED2336,34,2022-10-22
STK7691,SHOP3136,MED2044,,2021-02-15
STK7692,SHOP3037,MED2500,51,2025-01-10
STK7693,SHOP3080,MED2224,41,2019-05-18
STK7694,SHOP3026,MED2055,17,2021-06-28
STK7695,SHOP3066,MED2865,36,2024-05-16
STK7696,SHOP3094,MED2865,6,2020-11-02
STK7697,SHOP3031,MED2125,22,2021-04-05
STK7698,SHOP3113,MED2711,3,2024-03-29
STK7699,SHOP3108,MED2092,37,2020-04-26
STK7700,SHOP3086,MED2415,24,2022-11-10
STK7701,SHOP3144,MED2890,29,2020-10-26
STK7702,SHOP3033,MED2353,17,2022-02-22
STK7703,SHOP3086,MED2778,14,2023-06-19
STK7704,SHOP3003,MED2031,14,2019-08-13
STK7705,SHOP3000,MED2816,18,2021-09-28
STK7706,SHOP3104,MED2105,0,2024-07-14
STK7707,SHOP3101,MED2360,14,2023-06-06
STK7708,SHOP3041,MED2028,16,2022-07-11
STK7709,SHOP3085,MED2068,24,2023-10-03
STK7710,SHOP3025,MED2184,41,2022-06-16
STK7711,SHOP3035,MED2577,15,2024-07-06
STK7712,SHOP3136,MED2317,,2025-02-01
STK7713,SHOP3028,MED2303,44,2023-03-02
STK7714,SHOP3101,MED2634,11,2023-03-04
STK7715,SHOP3037,MED2054,20,2025-03-14
STK7716,SHOP3096,MED2678,15,2022-05-17
STK7717,SHOP3073,MED2212,16,2022-01-20
STK7718,SHOP3033,MED2017,24,2025-04-23
STK7719,SHOP3116,MED2694,48,2023-05-10
STK7720,SHOP3140,MED2742,21,2020-06-26
STK7721,SHOP3062,MED2214,39,2022-07-11
STK7722,SHOP3120,MED2728,36,2024-10-01
STK7723,SHOP3045,MED2992,17,2021-10-07
STK7724,SHOP3114,MED2050,29,2022-11-21
STK7725,SHOP3066,MED2396,11,2025-01-01
STK7726,SHOP3149,MED2060,,2019-11-20
STK7727,SHOP3063,MED2307,41,2020-07-09
STK7728,SHOP3009,MED2517,22,2024-06-01
STK7729,SHOP3149,MED2566,11,2024-06-29
STK7730,SHOP3097,MED2442,,2020-09-21
STK7731,SHOP3149,MED2238,20,2019-11-20
STK7732,SHOP3081,MED2953,42,2023-06-04
STK7733,SHOP3022,MED2367,9,2021-07-03
STK7734,SHOP3127,MED2433,43,2021-03-19
STK7735,SHOP3084,MED2407,43,2024-02-01
STK7736,SHOP3054,MED2448,49,2020-06-15
STK7737,SHOP3064,MED2399,48,2020-04-11
STK7738,SHOP3106,MED2151,32,2022-05-25
STK7739,SHOP3100,MED2044,39,2020-05-22
STK7740,SHOP3145,MED2663,25,2024-01-12
STK7741,SHOP3094,MED2106,20,2021-11-08
STK7742,SHOP3094,MED2504,21,2025-06-21
STK7743,SHOP3143,MED2964,32,2019-03-09
STK7744,SHOP3091,MED2691,30,2024-11-21
STK7745,SHOP3095,MED2728,5,2023-01-24
STK7746,SHOP3110,MED2911,28,2021-03-13
STK7747,SHOP3131,MED2574,33,2024-01-07
STK7748,SHOP3146,MED2601,21,2024-07-30
STK7749,SHOP3055,MED2912,25,2020-12-22
STK7750,SHOP3121,MED2927,21,2020-08-04
STK7751,SHOP3144,MED2518,33,2020-07-23
STK7752,SHOP3054,MED2921,47,2025-02-18
STK7753,SHOP3008,MED2050,46,2024-04-29
STK7754,SHOP3023,MED2522,13,2020-10-31
STK7755,SHOP3088,MED2873,35,2024-07-24
STK7756,SHOP3137,MED2274,32,2020-04-18
STK7757,SHOP3057,MED2421,53,2022-03-13
STK7758,SHOP3114,MED2272,,2025-02-11
STK7759,SHOP3136,MED2467,2,2025-04-15
STK7760,SHOP3118,MED2064,41,2024-08-20
STK7761,SHOP3023,MED2440,,2023-07-19
STK7762,SHOP3027,MED2396,29,2023-03-12
STK7763,SHOP3134,MED2281,22,2022-02-12
STK7764,SHOP3028,MED2370,,2022-12-08
STK7765,SHOP3044,MED2602,14,2023-02-02
STK7766,SHOP3140,MED2795,30,2022-01-04
STK7767,SHOP3077,MED2306,44,2019-08-11
STK7768,SHOP3097,MED2758,27,2021-12-10
STK7769,SHOP3013,MED2382,26,2020-08-08
STK7770,SHOP3069,MED2366,23,2021-09-24
STK7771,SHOP3135,MED2423,32,2023-11-17
STK7772,SHOP3025,MED2718,39,2019-09-30
STK7773,SHOP3124,MED2492,26,2020-10-03
STK7774,SHOP3084,MED2359,33,2024-02-02
STK7775,SHOP3077,MED2253,22,2025-07-21
STK7776,SHOP3144,MED2705,17,2019-07-21
STK7777,SHOP3041,MED2484,31,2022-02-26
STK7778,SHOP3022,MED2656,8,2019-02-26
STK7779,SHOP3116,MED2105,24,2022-07-04
STK7780,SHOP3057,MED2975,26,2022-04-07
STK7781,SHOP3012,MED2156,63,2022-12-16
STK7782,SHOP3059,MED2119,28,2021-06-04
STK7783,SHOP3068,MED2375,27,2024-05-05
STK7784,SHOP3053,MED2685,33,2023-01-02
STK7785,SHOP3124,MED2787,50,2022-10-12
STK7786,SHOP3124,MED2208,24,2024-01-07
STK7787,SHOP3000,MED2353,37,2024-09-30
STK7788,SHOP3052,MED2217,3,2021-10-28
STK7789,SHOP3062,MED2362,43,2023-01-25
STK7790,SHOP3029,MED2214,27,2021-03-30
STK7791,SHOP3001,MED2793,53,2020-02-29
STK7792,SHOP3036,MED2350,8,2023-02-06
STK7793,SHOP3029,MED2674,4,2022-02-26
STK7794,SHOP3091,MED2708,25,2020-06-07
STK7795,SHOP3126,MED2121,33,2022-01-01
STK7796,SHOP3123,MED2165,0,2023-06-11
STK7797,SHOP3124,MED2615,17,2022-08-16
STK7798,SHOP3146,MED2224,42,2021-07-02
STK7799,SHOP3037,MED2334,28,2022-05-28
STK7800,SHOP3013,MED2613,63,2021-05-19
STK7801,SHOP3074,MED2927,9,2025-06-13
STK7802,SHOP3102,MED2641,29,2020-12-13
STK7803,SHOP3005,MED2449,28,2024-07-11
STK7804,SHOP3069,MED2743,11,2023-08-10
STK7805,SHOP3009,MED2456,31,2022-03-29
STK7806,SHOP3125,MED2686,30,2022-05-16
STK7807,SHOP3101,MED2902,38,2023-02-01
STK7808,SHOP3103,MED2262,38,2024-08-03
STK7809,SHOP3105,MED2163,54,2023-04-23
STK7810,SHOP3013,MED2720,14,2020-10-19
STK7811,SHOP3080,MED2135,28,2022-05-27
STK7812,SHOP3080,MED2242,10,2024-12-03
STK7813,SHOP3091,MED2268,22,2020-03-16
STK7814,SHOP3066,MED2435,36,2022-08-13
STK7815,SHOP3022,MED2031,,2022-06-05
STK7816,SHOP3088,MED2441,16,2022-05-20
STK7817,SHOP3002,MED2175,49,2024-06-28
STK7818,SHOP3041,MED2631,41,2024-03-31
STK7819,SHOP3100,MED2320,31,2022-03-27
STK7820,SHOP3096,MED2592,28,2021-08-21
STK7821,SHOP3082,MED2633,55,2021-03-08
STK7822,SHOP3108,MED2872,33,2022-05-18
STK7823,SHOP3116,MED2393,5,2024-07-04
STK7824,SHOP3002,MED2771,38,2021-08-01
STK7825,SHOP3111,MED2420,8,2023-12-23
STK7826,SHOP3027,MED2041,44,2025-02-17
STK7827,SHOP3051,MED2958,41,2021-02-28
STK7828,SHOP3043,MED2944,22,2019-09-23
STK7829,SHOP3068,MED2116,28,2023-09-21
STK7830,SHOP3019,MED2850,18,2022-09-19
STK7831,SHOP3091,MED2683,33,2025-05-27
STK7832,SHOP3046,MED2110,29,2025-05-03
STK7833,SHOP3024,MED2386,22,2023-04-25
STK7834,SHOP3031,MED2958,20,2023-01-29
STK7835,SHOP3098,MED2993,22,2021-10-28
STK7836,SHOP3046,MED2953,50,2024-03-15
STK7837,SHOP3145,MED2702,34,2020-05-26
STK7838,SHOP3100,MED2102,24,2023-01-06
STK7839,SHOP3035,MED2020,27,2024-04-02
STK7840,SHOP3102,MED2078,50,2023-10-18
STK7841,SHOP3115,MED2591,24,2023-05-01
STK7842,SHOP3091,MED2907,35,2024-11-20
STK7843,SHOP3039,MED2942,59,2020-08-23
STK7844,SHOP3055,MED2992,21,2019-12-26
STK7845,SHOP3043,MED2814,26,2025-07-11
STK7846,SHOP3012,MED2336,63,2024-12-15
STK7847,SHOP3022,MED2194,36,2023-05-28
STK7848,SHOP3077,MED2810,27,2022-02-04
STK7849,SHOP3042,MED2010,11,2023-08-23
STK7850,SHOP3093,MED2448,24,2024-01-25
STK7851,SHOP3007,MED2743,33,2019-05-02
STK7852,SHOP3048,MED2010,40,2020-07-22
STK7853,SHOP3008,MED2147,37,2022-09-20
STK7854,SHOP3069,MED2691,36,2021-02-11
STK7855,SHOP3147,MED2720,31,2021-07-17
STK7856,SHOP3014,MED2239,22,2025-05-09
STK7857,SHOP3011,MED2653,54,2022-06-13
STK7858,SHOP3033,MED2501,52,2024-09-17
STK7859,SHOP3110,MED2152,24,2024-09-26
STK7860,SHOP3117,MED2127,38,2021-10-16
STK7861,SHOP3035,MED2100,25,2019-07-13
STK7862,SHOP3038,MED2021,29,2024-04-20
STK7863,SHOP3050,MED2831,35,2021-03-21
STK7864,SHOP3148,MED2003,8,2021-01-20
STK7865,SHOP3040,MED2224,33,2025-05-25
STK7866,SHOP3010,MED2057,33,2024-06-26
STK7867,SHOP3085,MED2224,23,2021-07-08
STK7868,SHOP3015,MED2526,38,2021-07-06
STK7869,SHOP3103,MED2037,31,2020-06-22
STK7870,SHOP3062,MED2401,18,2020-12-20
STK7871,SHOP3083,MED2353,7,2023-12-02
STK7872,SHOP3001,MED2155,24,2022-05-20
STK7873,SHOP3082,MED2947,28,2022-09-30
STK7874,SHOP3052,MED2896,29,2020-04-04
STK7875,SHOP3076,MED2774,46,2024-05-25
STK7876,SHOP3052,MED2985,48,2023-08-03
STK7877,SHOP3054,MED2398,38,2021-11-17
STK7878,SHOP3116,MED2362,27,2020-12-06
STK7879,SHOP3050,MED2848,28,2020-10-09
STK7880,SHOP3107,MED2046,33,2025-06-14
STK7881,SHOP3024,MED2891,60,2025-01-17
STK7882,SHOP3062,MED2116,18,2023-09-16
STK7883,SHOP3099,MED2976,1,2025-04-24
STK7884,SHOP3057,MED2787,35,2024-06-20
STK7885,SHOP3108,MED2494,39,2019-12-13
STK7886,SHOP3081,MED2864,34,2024-05-22
STK7887,SHOP3059,MED2488,44,2021-07-05
STK7888,SHOP3092,MED2948,43,2023-01-25
STK7889,SHOP3120,MED2884,21,2024-06-01
STK7890,SHOP3106,MED2544,36,2020-08-25
STK7891,SHOP3090,MED2977,47,2019-10-19
STK7892,SHOP3114,MED2084,19,2019-06-13
STK7893,SHOP3078,MED2715,4,2023-05-04
STK7894,SHOP3041,MED2731,35,2023-02-27
STK7895,SHOP3106,MED2030,27,2023-04-19
STK7896,SHOP3079,MED2819,48,2019-11-02
STK7897,SHOP3132,MED2874,52,2025-07-03
STK7898,SHOP3126,MED2388,34,2024-02-23
STK7899,SHOP3008,MED2075,46,2023-08-23
STK7900,SHOP3113,MED2828,41,2020-01-25
STK7901,SHOP3000,MED2669,22,2024-01-11
STK7902,SHOP3148,MED2958,24,2022-03-07
STK7903,SHOP3118,MED2841,12,2025-04-18
STK7904,SHOP3089,MED2696,36,2023-02-03
STK7905,SHOP3023,MED2813,38,2020-05-15
STK7906,SHOP3077,MED2514,37,2025-04-29
STK7907,SHOP3018,MED2446,23,2021-01-12
STK7908,SHOP3064,MED2406,55,2022-06-26
STK7909,SHOP3015,MED2175,41,2019-09-19
STK7910,SHOP3129,MED2917,45,2025-01-20
STK7911,SHOP3061,MED2722,25,2022-01-27
STK7912,SHOP3028,MED2572,46,2022-12-20
STK7913,SHOP3048,MED2737,34,2024-09-01
STK7914,SHOP3112,MED2035,51,2022-04-02
STK7915,SHOP3051,MED2696,38,2019-10-13
STK7916,SHOP3009,MED2959,42,2025-02-14
STK7917,SHOP3014,MED2670,0,2023-10-04
STK7918,SHOP3063,MED2508,,2022-12-03
STK7919,SHOP3056,MED2433,30,2023-09-28
STK7920,SHOP3105,MED2837,39,2022-05-19
STK7921,SHOP3041,MED2870,23,2019-08-21
STK7922,SHOP3028,MED2897,71,2024-11-22
STK7923,SHOP3080,MED2751,16,2022-07-25
STK7924,SHOP3061,MED2931,27,2023-09-24
STK7925,SHOP3118,MED2528,39,2023-09-05
STK7926,SHOP3079,MED2280,64,2019-07-27
STK7927,SHOP3115,MED2411,8,2025-04-29
STK7928,SHOP3050,MED2248,19,2023-12-18
STK7929,SHOP3084,MED2480,64,2022-03-21
STK7930,SHOP3123,MED2125,18,2019-02-18
STK7931,SHOP3100,MED2998,15,2019-04-20
STK7932,SHOP3000,MED2109,56,2025-07-26
STK7933,SHOP3099,MED2479,,2022-09-16
STK7934,SHOP3148,MED2845,23,2022-12-02
STK7935,SHOP3142,MED2591,25,2025-04-06
STK7936,SHOP3051,MED2262,42,2021-12-02
STK7937,SHOP3004,MED2747,37,2025-03-21
STK7938,SHOP3005,MED2060,38,2019-06-01
STK7939,SHOP3134,MED2031,24,2024-09-14
STK7940,SHOP3135,MED2188,10,2020-09-27
STK7941,SHOP3098,MED2559,50,2023-11-05
STK7942,SHOP3129,MED2736,,2022-07-27
STK7943,SHOP3067,MED2318,24,2022-07-27
STK7944,SHOP3035,MED2551,42,2021-09-08
STK7945,SHOP3044,MED2862,24,2024-05-21
STK7946,SHOP3036,MED2804,48,2023-04-10
STK7947,SHOP3065,MED2496,2,2020-02-23
STK7948,SHOP3032,MED2561,,2019-06-11
STK7949,SHOP3121,MED2332,,2023-09-09
STK7950,SHOP3096,MED2902,33,2023-10-17
STK7951,SHOP3021,MED2153,5,2020-04-18
STK7952,SHOP3053,MED2751,13,2020-03-20
STK7953,SHOP3030,MED2584,50,2023-08-20
STK7954,SHOP3093,MED2629,31,2021-08-01
STK7955,SHOP3125,MED2614,26,2021-12-09
STK7956,SHOP3136,MED2873,21,2022-06-25
STK7957,SHOP3059,MED2017,,2023-02-25
STK7958,SHOP3033,MED2759,,2022-02-23
STK7959,SHOP3088,MED2600,33,2025-01-28
STK7960,SHOP3031,MED2086,,2019-08-31
STK7961,SHOP3102,MED2146,45,2021-03-25
STK7962,SHOP3011,MED2046,49,2023-06-20
STK7963,SHOP3123,MED2241,11,2022-06-19
STK7964,SHOP3046,MED2585,37,2019-03-05
STK7965,SHOP3086,MED2490,38,2022-07-31
STK7966,SHOP3109,MED2325,61,2024-01-03
STK7967,SHOP3122,MED2228,12,2019-09-14
STK7968,SHOP3106,MED2822,21,2025-01-09
STK7969,SHOP3124,MED2259,34,2022-07-09
STK7970,SHOP3009,MED2768,34,2020-11-29
STK7971,SHOP3077,MED2328,43,2020-06-20
STK7972,SHOP3007,MED2683,0,2021-05-13
STK7973,SHOP3000,MED2073,23,2023-03-04
STK7974,SHOP3001,MED2264,43,2024-03-23
STK7975,SHOP3008,MED2789,24,2020-06-08
STK7976,SHOP3145,MED2797,19,2022-09-29
STK7977,SHOP3036,MED2278,21,2020-08-08
STK7978,SHOP3092,MED2777,22,2023-02-12
STK7979,SHOP3005,MED2410,36,2021-05-02
STK7980,SHOP3021,MED2920,28,2023-02-01
STK7981,SHOP3076,MED2554,26,2020-07-10
STK7982,SHOP3016,MED2585,21,2024-01-21
STK7983,SHOP3096,MED2425,35,2023-06-11
STK7984,SHOP3066,MED2910,33,2020-04-01
STK7985,SHOP3145,MED2375,18,2020-07-05
STK7986,SHOP3024,MED2624,14,2025-03-26
STK7987,SHOP3012,MED2024,23,2021-12-02
STK7988,SHOP3032,MED2364,18,2019-11-21
STK7989,SHOP3066,MED2512,13,2020-03-09
STK7990,SHOP3099,MED2634,16,2022-08-20
STK7991,SHOP3135,MED2453,49,2020-08-24
STK7992,SHOP3129,MED2910,15,2022-01-29
STK7993,SHOP3066,MED2786,20,2022-04-13
STK7994,SHOP3104,MED2994,53,2023-04-08
STK7995,SHOP3000,MED2235,15,2020-12-01
STK7996,SHOP3117,MED2492,36,2025-06-23
STK7997,SHOP3112,MED2358,37,2021-01-16
STK7998,SHOP3114,MED2241,34,2021-05-10
STK7999,SHOP3115,MED2368,26,2025-08-05
STK8000,SHOP3108,MED2526,26,2019-09-09
STK8001,SHOP3118,MED2641,51,2022-07-28
STK8002,SHOP3028,MED2533,23,2024-12-07
STK8003,SHOP3077,MED2442,60,2024-04-08
STK8004,SHOP3055,MED2829,,2019-01-09
STK8005,SHOP3136,MED2674,54,2024-03-18
STK8006,SHOP3107,MED2396,10,2020-07-18
STK8007,SHOP3065,MED2546,5,2019-09-22
STK8008,SHOP3147,MED2818,15,2022-04-24
STK8009,SHOP3012,MED2334,34,2022-09-24
STK8010,SHOP3123,MED2417,21,2019-05-16
STK8011,SHOP3070,MED2876,32,2019-11-23
STK8012,SHOP3048,MED2559,,2021-01-22
STK8013,SHOP3029,MED2218,55,2024-06-30
STK8014,SHOP3065,MED2686,56,2023-09-13
STK8015,SHOP3095,MED2207,42,2021-04-12
STK8016,SHOP3099,MED2795,35,2022-05-14
STK8017,SHOP3137,MED2438,30,2024-06-24
STK8018,SHOP3084,MED2002,31,2023-08-12
STK8019,SHOP3120,MED2061,36,2025-04-23
STK8020,SHOP3142,MED2121,22,2024-01-04
STK8021,SHOP3021,MED2938,27,2020-02-23
STK8022,SHOP3086,MED2535,18,2025-05-31
STK8023,SHOP3076,MED2366,18,2023-06-10
STK8024,SHOP3035,MED2602,24,2024-10-23
STK8025,SHOP3044,MED2292,,2023-05-10
STK8026,SHOP3076,MED2540,37,2025-07-20
STK8027,SHOP3000,MED2308,29,2019-10-12
STK8028,SHOP3096,MED2342,11,2025-01-05
STK8029,SHOP3058,MED2946,43,2022-09-30
STK8030,SHOP3149,MED2650,49,2025-02-17
STK8031,SHOP3084,MED2084,,2022-07-20
STK8032,SHOP3075,MED2014,40,2022-01-13
STK8033,SHOP3110,MED2369,14,2019-05-02
STK8034,SHOP3142,MED2060,26,2020-04-07
STK8035,SHOP3106,MED2449,46,2020-08-29
STK8036,SHOP3148,MED2205,21,2023-12-22
STK8037,SHOP3142,MED2764,9,2024-08-27
STK8038,SHOP3127,MED2038,,2020-01-26
STK8039,SHOP3076,MED2706,39,2022-05-29
STK8040,SHOP3076,MED2265,24,2019-12-28
STK8041,SHOP3063,MED2277,41,2021-08-15
STK8042,SHOP3131,MED2439,18,2025-04-13
STK8043,SHOP3086,MED2075,27,2022-01-15
STK8044,SHOP3126,MED2090,17,2020-11-09
STK8045,SHOP3058,MED2841,49,2019-05-22
STK8046,SHOP3127,MED2092,53,2019-07-26
STK8047,SHOP3121,MED2732,23,2024-08-22
STK8048,SHOP3081,MED2776,27,2020-07-23
STK8049,SHOP3074,MED2273,17,2022-09-06
STK8050,SHOP3070,MED2673,53,2019-12-05
STK8051,SHOP3027,MED2525,29,2019-02-05
STK8052,SHOP3009,MED2287,13,2022-08-25
STK8053,SHOP3034,MED2535,37,2023-06-17
STK8054,SHOP3003,MED2029,46,2024-05-22
STK8055,SHOP3076,MED2896,16,2019-11-19
STK8056,SHOP3123,MED2509,39,2020-10-19
STK8057,SHOP3126,MED2677,43,2025-03-17
STK8058,SHOP3141,MED2377,33,2020-02-27
STK8059,SHOP3048,MED2772,9,2024-02-05
STK8060,SHOP3005,MED2679,48,2020-05-09
STK8061,SHOP3054,MED2155,23,2022-06-23
STK8062,SHOP3000,MED2892,29,2021-01-24
STK8063,SHOP3058,MED2891,25,2022-09-11
STK8064,SHOP3093,MED2054,26,2020-07-29
STK8065,SHOP3066,MED2152,24,2024-02-02
STK8066,SHOP3081,MED2062,37,2023-06-09
STK8067,SHOP3036,MED2401,13,2021-12-31
STK8068,SHOP3095,MED2573,25,2023-04-07
STK8069,SHOP3091,MED2777,25,2023-09-12
STK8070,SHOP3019,MED2315,15,2021-11-04
STK8071,SHOP3052,MED2151,3,2021-05-07
STK8072,SHOP3115,MED2241,21,2025-05-06
STK8073,SHOP3040,MED2816,43,2024-10-24
STK8074,SHOP3070,MED2497,38,2022-03-30
